id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
950,tt2828996,a haunted house 2,a haunted house 2,2014,18/04/2014,"comedy, fantasy",86,usa,english,michael tiddes,"marlon wayans, rick alvarez",baby way productions,"marlon wayans, jaime pressly, essence atkins, gabriel iglesias, missi pyle, ashley rickards, affion crockett, steele stebbins, rick overton, hayes macarthur, dave sheridan, cedric the entertainer, kurt carley, tom virtue, kym whitley","having exorcised the demons of his ex, malcolm is starting fresh with his new girlfriend and her two children. after moving into their dream home, however, malcolm is once again plagued by bizarre paranormal events.",4.7,18576,$ 4000000,$ 17329486,$ 23959486,17,54,70,"marlon wayans, jaime pressly, essence atkins, gabri","el iglesias, missi pyle, ashley rickards, affion crockett, steele stebbins, rick overton, hayes macarthur, dave sheridan, cedric the entertainer, kurt carley, tom virtue, kym whitley"
951,tt2831118,victoria's exorcism,victoria's exorcism,2014,31/08/2014,"comedy, horror",81,usa,english,garrett benach,garrett benach,garrett benach films,"tara marie kirk, rollyn stafford, just n. time, todd a. robinson, petra boyd, david withers, tom slater, tony teach, garrett benach, theresa park, justys spencer, raegyn spencer",a young girl and her family go through a horrifying reality while she becomes possessed by demonic forces. throughout the film we experience the ways a family deals with situations beyond ...,2.4,102,,,,,4,1,"tara marie kirk, rollyn stafford, just n. time, todd a.","robinson, petra boyd, david withers, tom slater, tony teach, garrett benach, theresa park, justys spencer, raegyn spencer"
952,tt2831404,dr. cabbie,dr. cabbie,2014,19/09/2014,comedy,101,canada,english,jean-françois pouliot,"vinay virmani, vinay virmani",firsttake entertainment,"vinay virmani, adrianne palicki, kunal nayyar, lillete dubey, mircea monroe, chris diamantopoulos, rizwan manji, stephen mchattie, judah katz, tia bhatia, isabelle kaif, kardinal offishall, mocha, manjeet ral, lilly singh","an indian doctor emigrates to canada in the hope of starting a new life, but bureaucracy confines him to life as a taxi driver. when he cannot suppress his desire to practice medicine, he begins illegally treating patients from his cab.",6.1,2772,,$ 225490,$ 225490,,35,26,"vinay virmani, adrianne palicki, kunal nayyar, lill","ete dubey, mircea monroe, chris diamantopoulos, rizwan manji, stephen mchattie, judah katz, tia bhatia, isabelle kaif, kardinal offishall, mocha, manjeet ral, lilly singh"
953,tt2831568,the posthuman project,the posthuman project,2014,14/06/2014,"action, adventure, comedy",93,usa,english,kyle william roberts,"matthew price, sterling gates",reckless abandonment pictures,"kyle whalen, collin place, lindsay sawyer, josh bonzie, alexandra harris, jason leyva, rett terrell, will schwab, mark adam goff, lucas ross, john scamehorn, ben hall, christy tate, jordan farris, aric carter","denny burke is finally about to graduate high school. senior year has been one bad thing after another: a broken leg, a broken heart, and - worst of all - a broken home. with four of his ...",3.9,279,$ 60000,,,,8,1,"kyle whalen, collin place, lindsay sawyer, josh bon","zie, alexandra harris, jason leyva, rett terrell, will schwab, mark adam goff, lucas ross, john scamehorn, ben hall, christy tate, jordan farris, aric carter"
954,tt2832470,død snø 2,død snø 2,2014,12/02/2014,"action, comedy, horror",100,"norway, iceland, usa, uk","norwegian, english, german",tommy wirkola,"tommy wirkola, vegar hoel",tappeluft pictures,"vegar hoel, ørjan gamst, martin starr, jocelyn deboer, ingrid haas, stig frode henriksen, hallvard holmen, kristoffer joner, amrita acharia, derek mears, bjarte tjøstheim, christian rubeck, charlotte frogner, jesper sundnes, tage guddingsmo","still on the run from a group of nazi zombies, a man seeks the aid of a group of american zombie enthusiasts, and discovers new techniques for fighting the zombies.",6.9,21042,nok 35000000,$ 37473,$ 1187477,59,63,140,"vegar hoel, ørjan gamst, martin starr, jocelyn deboer",", ingrid haas, stig frode henriksen, hallvard holmen, kristoffer joner, amrita acharia, derek mears, bjarte tjøstheim, christian rubeck, charlotte frogner, jesper sundnes, tage guddingsmo"
955,tt2833074,1987,1987,2014,04/08/2014,"biography, comedy, drama",105,canada,"french, italian, english",ricardo trogi,ricardo trogi,go films,"jean-carl boucher, sandrine bisson, claudio colangelo, laurent-christophe de ruelle, pier-luc funk, simon pigeon, éléonore lamothe, alyssa labelle, jean pierre bergeron, martin laroche, luciano zema, bobby beshro, stéphan allard, jean-sébastien lavoie, marie-ève bertrand","in 1987, ricardo is 17. that summer, he has a busy schedule: lose his virginity, find a way to get into bars, have a car, spend time with friends. to make money fast, ricardo decides to ...",7.4,1078,cad 4460000,,,,1,4,"jean-carl boucher, sandrine bisson, claudio colang","elo, laurent-christophe de ruelle, pier-luc funk, simon pigeon, éléonore lamothe, alyssa labelle, jean pierre bergeron, martin laroche, luciano zema, bobby beshro, stéphan allard, jean-sébastien lavoie, marie-ève bertrand"
956,tt2833598,son épouse,son épouse,2014,12/03/2014,drama,108,"france, india, belgium","french, tamil, english",michel spinosa,"michel spinosa, agnès de sacy",ex nihilo,"yvan attal, charlotte gainsbourg, janagi, mahesh, laguparan, corentin lobet, nirupama nityanandan, david quertigniez, jayakumar, kalairani, murugadass, anaël snoek, ishaan azad, chandra, durga","gracie, a young tamil woman living near madras, has been having behavioural disorders since the day she was married. the memory of her french friend catherine, who died in unresolved ...",5.3,146,,,$ 99484,,,13,"yvan attal, charlotte gainsbourg, janagi, mahesh, l","aguparan, corentin lobet, nirupama nityanandan, david quertigniez, jayakumar, kalairani, murugadass, anaël snoek, ishaan azad, chandra, durga"
957,tt2835494,doktor proktors prompepulver,doktor proktors prompepulver,2014,14/03/2014,"adventure, comedy, family",85,"norway, germany","norwegian, german",arild fröhlich,"johan bogaeus, jo nesbø",proton cinema,"emily glaister, eilif hellum noraker, kristoffer joner, atle antonsen, arve guddingsmo bjørn, even guddingsmo bjørn, marian saastad ottesen, ingar helge gimle, linn skåber, christian skolmen, nils jørgen kaalstad, mariann hole, anke engelke, marie blokhus, leif dubard","by helping doctor proktor getting recognition for his amazing invention in a world quite different from ours, two lonely children gets help to stand on their own two feet.",5.5,413,nok 42000000,,$ 5260071,,1,19,"emily glaister, eilif hellum noraker, kristoffer joner",", atle antonsen, arve guddingsmo bjørn, even guddingsmo bjørn, marian saastad ottesen, ingar helge gimle, linn skåber, christian skolmen, nils jørgen kaalstad, mariann hole, anke engelke, marie blokhus, leif dubard"
958,tt2835536,the quiet roar,the quiet roar,2014,11/04/2014,drama,77,sweden,"swedish, english",henrik hellström,"henrik hellström, fredrik wenzel",fasad postproduktion,"evabritt strandberg, hanna schygulla, joni francéen, jörgen svensson, silas francéen, elean francéen, denise gough, arthur falk","a 68-year old woman is diagnosed with a terminal disease. left with angst, she seeks therapy at a clinic where she is treated with psilocybin (the active ingredient in magic mushrooms) and ...",5.7,184,,,,,2,6,"evabritt strandberg, hanna schygulla, joni francée","n, jörgen svensson, silas francéen, elean francéen, denise gough, arthur falk"
959,tt2836252,fiston,fiston,2014,12/03/2014,comedy,88,france,french,pascal bourdiaux,daive cohen,lgm productions,"kev adams, franck dubosc, nora arnezeder, valérie benguigui, héléna noguerra, alice isaaz, laurent bateau, arto barussaud, emmy stevenin, marvin benhaïm, eva leonard, john eledjam, rebecca azan, barbara bolotner, grégory di meglio","alex is in love with sandra since childhood but has never dared approach her.he asks antoine, a lonely writer to help him seduce her, because in his time he was the only one to conquer the heart of the mother.",5.3,1145,eur 7466244,,$ 13906303,,,7,"kev adams, franck dubosc, nora arnezeder, valérie ben","guigui, héléna noguerra, alice isaaz, laurent bateau, arto barussaud, emmy stevenin, marvin benhaïm, eva leonard, john eledjam, rebecca azan, barbara bolotner, grégory di meglio"
