id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
27,tt0120157,soldier,soldier,1998,23/10/1998,"action, drama, sci-fi",99,"uk, usa",english,paul w.s. anderson,david webb peoples,warner bros.,"kurt russell, jason scott lee, jason isaacs, connie nielsen, sean pertwee, jared thorne, taylor thorne, mark bringelson, gary busey, k.k. dodds, james black, mark de alessandro, vladimir orlov, carsten norgaard, duffy gaver","a soldier trained from birth is deemed obsolete and dumped on a waste planet where he is reluctantly taken in by a community of defenseless, stranded wayfarers.",6,49703,$ 60000000,$ 14594226,$ 14594226,,385,79,"kurt russell, jason scott lee, jason isaacs, connie n","ielsen, sean pertwee, jared thorne, taylor thorne, mark bringelson, gary busey, k.k. dodds, james black, mark de alessandro, vladimir orlov, carsten norgaard, duffy gaver"
28,tt0120161,something to believe in,something to believe in,1998,08/05/1998,drama,113,"uk, germany",english,john hough,"john goldsmith, john hough",the grade company,"william mcnamara, maria pitillo, tom conti, maria schneider, ian bannen, robert wagner, roddy mcdowall, william hootkins, jill st. john, craig vincent, osvaldo alzari, bruno armando, lisa bales, raffaello benedetti, sheri brummond",an american woman given only a few weeks to live travels to italy to find a statue reputed to have recuperative powers and there meets a struggling american concert pianist.,6.3,172,,,,,5,,"william mcnamara, maria pitillo, tom conti, maria","schneider, ian bannen, robert wagner, roddy mcdowall, william hootkins, jill st. john, craig vincent, osvaldo alzari, bruno armando, lisa bales, raffaello benedetti, sheri brummond"
29,tt0120162,somewhere in the city,somewhere in the city,1998,18/09/1998,"drama, comedy",94,usa,english,ramin niami,"patrick dillon, ramin niami",sideshow,"sandra bernhard, ornella muti, robert john burke, peter stormare, bai ling, paul anthony stewart, bulle ogier, linda dano, bill sage, steven schub, kim walker, john fugelsang, robert h. shapiro, kelly dupre, jimmy noonan","the film portrays life of new york city's lower east side inhabitants. introvert therapist betty is befriended with chinese immigrant lu lu, leftist radical che is also lu lu's friend. ...",4,167,,$ 7016,,,8,7,"sandra bernhard, ornella muti, robert john burke",", peter stormare, bai ling, paul anthony stewart, bulle ogier, linda dano, bill sage, steven schub, kim walker, john fugelsang, robert h. shapiro, kelly dupre, jimmy noonan"
30,tt0120171,the souler opposite,the souler opposite,1998,02/10/1998,"comedy, drama, romance",104,usa,english,bill kalmenson,bill kalmenson,buffalo jump productions,"christopher meloni, timothy busfield, janel moloney, josh keaton, tom mctigue, michael kagan, allison mackie, steven kravitz, john putch, bruce nozick, j.j. rodgers, catrin zack, rachel winfree, joe rose, robert fields","all barry singer wants, ""is a woman to like him for who he pretends to be,"" ...or so he says in his act. a stand up comedian toiling in the netherworld of the l.a. comedy scene, barry's ...",5.8,165,,$ 4801,,,7,6,"christopher meloni, timothy busfield, janel molon","ey, josh keaton, tom mctigue, michael kagan, allison mackie, steven kravitz, john putch, bruce nozick, j.j. rodgers, catrin zack, rachel winfree, joe rose, robert fields"
31,tt0120184,sphere,sphere,1998,03/04/1998,"drama, horror, mystery",134,usa,english,barry levinson,"michael crichton, kurt wimmer",warner bros.,"dustin hoffman, sharon stone, samuel l. jackson, peter coyote, liev schreiber, queen latifah, marga gómez, huey lewis, bernard hocke, james pickens jr., michael keys hall, ralph tabakin",a spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean.,6.1,95130,$ 80000000,$ 37020277,$ 37020277,35,301,106,"dustin hoffman, sharon stone, samuel l. jackson,","peter coyote, liev schreiber, queen latifah, marga gómez, huey lewis, bernard hocke, james pickens jr., michael keys hall, ralph tabakin"
32,tt0120186,body count,body count,1998,28/04/1998,"crime, drama, thriller",85,usa,english,robert patton-spruill,theodore witcher,counting bodies productions,"david caruso, linda fiorentino, john leguizamo, ving rhames, donnie wahlberg, forest whitaker, mick corrigan, michael hunter, matt giehl, richard fullerton, deacon dawson, rebecca koon, juliet poe, mary lucy bivens, james spruill","it was supposed to be an easy job for the 5 guys to rob an art museum of $15 million in paintings, but it comes with a body count that continues on the way to miami to sell.",5.5,1756,,,,,18,6,"david caruso, linda fiorentino, john leguizamo, vin","g rhames, donnie wahlberg, forest whitaker, mick corrigan, michael hunter, matt giehl, richard fullerton, deacon dawson, rebecca koon, juliet poe, mary lucy bivens, james spruill"
33,tt0120187,spoiler,spoiler,1998,1998,"action, sci-fi",90,usa,english,jeff burr,michael kalesniko,ed ancoats inc.,"gary daniels, meg foster, bryan genesse, jeffrey combs, nicholas sadler, steven schub, stewart finlay-mclennan, joe unger, sarah freeman, david groh, bruce glover, jean speegle howard, willard e. pugh, duane whitaker, arye gross","roger mason is a prisoner locked away in a futuristic fortress of a jail. desperate to escape and see his daughter, he keeps making attempt after attempt to break free, but each one is ...",4.4,310,,,,,8,9,"gary daniels, meg foster, bryan genesse, jeffrey comb","s, nicholas sadler, steven schub, stewart finlay-mclennan, joe unger, sarah freeman, david groh, bruce glover, jean speegle howard, willard e. pugh, duane whitaker, arye gross"
34,tt0120210,stiff upper lips,stiff upper lips,1998,12/06/1998,comedy,94,"uk, india","english, latin",gary sinyor,"paul simpkin, gary sinyor",cavalier features,"david artus, kevin furlong, nicholas selby, john boswall, samuel west, robert portal, prunella scales, georgina cates, frank finlay, jon croft, charles simon, anna livia ryan, sean pertwee, brian glover, geoffrey palmer",aunt agnes (prunella scales) vainly tries to force emily (georgina cates) to marry boring cedric trilling (robert portal) by taking them to italy and india hoping that emily will forget about the handsome george (sean pertwee).,6.4,918,,$ 72482,$ 72482,,20,12,"david artus, kevin furlong, nicholas selby, john b","oswall, samuel west, robert portal, prunella scales, georgina cates, frank finlay, jon croft, charles simon, anna livia ryan, sean pertwee, brian glover, geoffrey palmer"
35,tt0120213,slappy and the stinkers,slappy and the stinkers,1998,23/01/1998,"comedy, family",78,usa,english,barnet kellman,"robert wolterstorff, mike scott",the bubble factory,"bd wong, bronson pinchot, jennifer coolidge, joseph ashton, gary leroi gray, carl michael lindner, scarlett pomers, travis tedford, david dukes, spencer klein, sam mcmurray, terry walters, bodhi elfman, terri garber, rick lawless",five 2nd-grade kids who don't follow strict rules by their school principal brinway are dubbed "stinkers" by him. on the class visit to an aquarium the stinkers decide that a sea lion ...,5,1012,,$ 80837,$ 80837,,18,13,"bd wong, bronson pinchot, jennifer coolidge, jose","ph ashton, gary leroi gray, carl michael lindner, scarlett pomers, travis tedford, david dukes, spencer klein, sam mcmurray, terry walters, bodhi elfman, terri garber, rick lawless"
36,tt0120229,the stringer,the stringer,1998,01/01/1998,"action, drama, romance",88,"uk, russia","english, russian",pawel pawlikowski,"gennadiy ostrovskiy, pawel pawlikowski",british broadcasting corporation (bbc),"sergey bodrov, anna friel, vladimir ilin, robert knepper, anna kamenkova, leonid kuravlyov, aleksey khardikov, anna yanovskaya, nina avetisova, vera obolonkina","vadik chernyshov is an impoverished dreamer who spends his life drifting though moscow with a video camera, hoping to shoot footage that will interest western press agencies. he falls in ...",6.4,434,,,,,2,2,"sergey bodrov, anna friel, vladimir ilin, robert knep","per, anna kamenkova, leonid kuravlyov, aleksey khardikov, anna yanovskaya, nina avetisova, vera obolonkina"
37,tt0120247,surface to air,surface to air,1998,01/04/1998,"action, war",93,usa,english,rodney mcdonald,"tony giglio, rodney mcdonald",cabin fever entertainment,"michael madsen, chad mcqueen, melanie shatner, teri fruichantie, larry thomas, herb mitchell, matthew r. anderson, beau billingslea, greg collins, ken duncan, judson mills, mathew st. patrick, michael saad, james black, wil bowers","two brothers, one navy and the other a marine, travel to the persian gulf to sort out an iraqi terrorist situation. when one brother is shot down behind enemy lines, the other defies orders...",3.5,257,,,,,8,4,"michael madsen, chad mcqueen, melanie shatner, t","eri fruichantie, larry thomas, herb mitchell, matthew r. anderson, beau billingslea, greg collins, ken duncan, judson mills, mathew st. patrick, michael saad, james black, wil bowers"
38,tt0120271,talk of angels,talk of angels,1998,30/10/1998,"drama, romance, war",96,usa,"english, spanish",nick hamm,"ann guedes, frank mcguinness",kan zamia-a,"polly walker, vincent perez, franco nero, frances mcdormand, ruth mccabe, marisa paredes, francisco rabal, penélope cruz, ariadna gil, rossy de palma, britta smith, anita reeves, veronica duffy, leyre berrocal, jorge de juan",this is the story of a young irish woman who comes to spain to escape from the pressures she feels about her impending marriage to a political activist in ireland. but in spain in the 1930'...,6,753,,$ 18281,$ 18281,,14,9,"polly walker, vincent perez, franco nero, frances m","cdormand, ruth mccabe, marisa paredes, francisco rabal, penélope cruz, ariadna gil, rossy de palma, britta smith, anita reeves, veronica duffy, leyre berrocal, jorge de juan"
