id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
24,tt0065656,das bildnis des dorian gray,das bildnis des dorian gray,1970,17/08/1970,"horror, thriller",101,"uk, italy, west germany","italian, english",massimo dallamano,"marcello coscia, massimo dallamano",sargon film,"helmut berger, richard todd, herbert lom, marie liljedahl, margaret lee, maria rohm, beryl cunningham, isa miranda, eleonora rossi drago, renato romano, stewart black","a corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",5.9,734,,,,,17,19,"helmut berger, richard todd, herbert lom, marie lil","jedahl, margaret lee, maria rohm, beryl cunningham, isa miranda, eleonora rossi drago, renato romano, stewart black"
25,tt0065662,dramma della gelosia (tutti i particolari in cronaca),dramma della gelosia (tutti i particolari in cronaca),1970,01/05/1971,"comedy, drama, romance",107,"italy, spain",italian,ettore scola,"agenore incrocci, furio scarpelli",dean film,"marcello mastroianni, monica vitti, giancarlo giannini, manuel zarzo, marisa merlini, hércules cortés, fernando sánchez polack, gioia desideri, juan diego, bruno scipioni, josefina serratosa, giuseppe maffioli, corrado gaipa, paola natale, brizio montinaro",a three-way love affair in the rome of the early seventies.,7.2,971,,,,,10,5,"marcello mastroianni, monica vitti, giancarlo giann","ini, manuel zarzo, marisa merlini, hércules cortés, fernando sánchez polack, gioia desideri, juan diego, bruno scipioni, josefina serratosa, giuseppe maffioli, corrado gaipa, paola natale, brizio montinaro"
26,tt0065666,druzba pere kvrzice,druzba pere kvrzice,1970,26/11/1970,"adventure, family",96,croatia,"croatian, serbo-croatian",vladimir tadej,"mato lovrak, vladimir tadej",croatia film,"mladen vasary, predrag vukovic, berislav kokot, boris vujovic, zoran havrle, nikica haluzan, marina nemet, dubravka dolovcak, boris dvornik, antun vrdoljak, adem cejvan, inge appelt, mate ergovic, antun nalis, kruno valentic","a group of village children decide to secretly renovate the old mill, in order to have fun and a place to spend the summer vacation.",7.7,791,,,,,,,"mladen vasary, predrag vukovic, berislav kokot, boris","vujovic, zoran havrle, nikica haluzan, marina nemet, dubravka dolovcak, boris dvornik, antun vrdoljak, adem cejvan, inge appelt, mate ergovic, antun nalis, kruno valentic"
27,tt0065669,the dunwich horror,the dunwich horror,1970,14/01/1970,horror,90,usa,english,daniel haller,"curtis hanson, henry rosenbaum",american international pictures (aip),"sandra dee, dean stockwell, ed begley, lloyd bochner, sam jaffe, joanne moore jordan, donna baccala, talia shire, michael fox, jason wingreen, barboura morris, beach dickerson, michael haynes, toby russ, jack pierce","wilbur whateley travels to the arkham miskatonic university to borrow the legendary necronomicon. but, little does anyone know, whateley isn't quite human...",5.5,3413,,,,,74,55,"sandra dee, dean stockwell, ed begley, lloyd bochner,","sam jaffe, joanne moore jordan, donna baccala, talia shire, michael fox, jason wingreen, barboura morris, beach dickerson, michael haynes, toby russ, jack pierce"
28,tt0065671,dyadya vanya,dyadya vanya,1970,01/10/1970,drama,104,soviet union,russian,andrey konchalovskiy,"anton chekhov, andrey konchalovskiy",mosfilm,"irina anisimova-wulf, sergey bondarchuk, irina kupchenko, yekaterina mazurova, irina miroshnichenko, nikolai pastukhov, innokentiy smoktunovskiy, vladimir udalov, vladimir zeldin","a retired professor has returned to his estate to live with his beautiful young wife, yelena. the estate originally belonged to his first wife, now deceased; her mother and brother still ...",7.4,526,,,$ 1950,,8,3,"irina anisimova-wulf, sergey bondarchuk, irina ku","pchenko, yekaterina mazurova, irina miroshnichenko, nikolai pastukhov, innokentiy smoktunovskiy, vladimir udalov, vladimir zeldin"
29,tt0065677,le foto proibite di una signora per bene,le foto proibite di una signora per bene,1970,15/04/1971,"mystery, thriller",93,"italy, spain",italian,luciano ercoli,"ernesto gastaldi, ernesto gastaldi",produzioni cinematografiche mediterranee (pcm),"dagmar lassander, pier paolo capponi, simón andreu, osvaldo genazzani, salvador huguet, nieves navarro","the wife of a financially struggling businessman is blackmailed by a mysterious man into having a sadistic relationship with him, or he will release damning evidence that suggests that her husband is a murderer.",6.3,1153,,,,,26,69,"dagmar lassander, pier paolo capponi, simón andreu",", osvaldo genazzani, salvador huguet, nieves navarro"
30,tt0065686,"elle boit pas, elle fume pas, elle drague pas, mais... elle cause!","elle boit pas, elle fume pas, elle drague pas, mais... elle cause!",1970,17/04/1970,"comedy, crime",80,france,french,michel audiard,"fred kassak, michel audiard",gaumont international,"annie girardot, bernard blier, mireille darc, jean le poulain, sim, micheline luccioni, anicée alvina, jean carmet, robert dalban, evelyne dress, agnès duval, daniel lecourtois, monique morisi, jean-marie rivière, dominique zardi",housemaid georgette (girardot) loves to gossip and this causes major trouble to people around her.,6.3,420,,,,,3,4,"annie girardot, bernard blier, mireille darc, jean le","poulain, sim, micheline luccioni, anicée alvina, jean carmet, robert dalban, evelyne dress, agnès duval, daniel lecourtois, monique morisi, jean-marie rivière, dominique zardi"
31,tt0065692,end of the road,end of the road,1970,10/02/1970,"comedy, drama",110,usa,english,aram avakian,"john barth, dennis mcguire",max l. raab productions,"stacy keach, harris yulin, dorothy tristan, james earl jones, grayson hall, ray brock, john pleshette, gail gilmore, maeve mcguire, norman simpson, graham jarvis, june hutchinson, joel oppenheimer, james coco, oliver clark","after a catatonic episode on a railway station platform, jacob horner is taken to ""the farm"", a bizarre insane asylum run by doctor d. after being cured, jacob takes a job as an english ...",6.6,261,,,,,15,17,"stacy keach, harris yulin, dorothy tristan, james ear","l jones, grayson hall, ray brock, john pleshette, gail gilmore, maeve mcguire, norman simpson, graham jarvis, june hutchinson, joel oppenheimer, james coco, oliver clark"
32,tt0065693,nelle pieghe della carne,nelle pieghe della carne,1970,02/05/1970,"drama, thriller, horror",92,"italy, spain",italian,sergio bergonzelli,"sergio bergonzelli, mario caiano",mgb cinematografica,"eleonora rossi drago, pier angeli, fernando sancho, alfredo mayo, emilio gutiérrez caba, maría rosa sclauzero, víctor barrera, giancarlo sisti, gaetano imbró, luciano catenacci, bruno ciangola","the guests of a villa are killed off one by one by their hosts. incest, decapitations and a cyanide bath feature amongst the other bizarre delights.",5.4,487,,,,,19,40,"eleonora rossi drago, pier angeli, fernando sancho, a","lfredo mayo, emilio gutiérrez caba, maría rosa sclauzero, víctor barrera, giancarlo sisti, gaetano imbró, luciano catenacci, bruno ciangola"
33,tt0065700,entertaining mr sloane,entertaining mr sloane,1970,28/05/1971,"comedy, mystery",94,uk,english,douglas hickox,"clive exton, joe orton",canterbury film productions,"beryl reid, harry andrews, peter mcenery, alan webb","sloane, a handsome, sexy and completely amoral young man, joins kath's household as a lodger and proceeds to manipulate her and her brother, ed. he is recognized by kemp (dadda) as the ...",6.4,510,,,,,10,15,"beryl reid, harry andrews, peter mcenery, alan web",b
34,tt0065703,erste liebe,erste liebe,1970,23/04/1971,"drama, history, romance",89,"west germany, switzerland, hungary","french, german",maximilian schell,"john gould, maximilian schell",alfa film,"john moulder-brown, dominique sanda, maximilian schell, valentina cortese, marius goring, dandy nichols, richard warwick, keith bell, johannes schaaf, john osborne, thomas margulies, florian lindinger, otto vogler, gisela bock, josef jofbauer","based on ivan turgeyev's novella, erste liebe is about two young lovers in czarist russia. one is a 21-year-old woman, the other a young man of sixteen. things take a tragic turn as the ...",6.2,149,,,,,3,2,"john moulder-brown, dominique sanda, maximilian","schell, valentina cortese, marius goring, dandy nichols, richard warwick, keith bell, johannes schaaf, john osborne, thomas margulies, florian lindinger, otto vogler, gisela bock, josef jofbauer"
35,tt0065709,every home should have one,every home should have one,1970,21/05/1971,comedy,94,uk,english,jim clark,"herbert kretzmer, milton shulman",british lion films,"marty feldman, judy cornwell, garry miller, shelley berman, hy hazell, julie ege, penelope keith, moray watson, jack watson, mark elwes, harold innocent, dinsdale landen, john mckelvey, charles lewsen, maggie jones","teddy, working at an advertising agency, has to come up with a campaign for frozen porridge.",5.1,359,,,,,22,4,"marty feldman, judy cornwell, garry miller, shelley","berman, hy hazell, julie ege, penelope keith, moray watson, jack watson, mark elwes, harold innocent, dinsdale landen, john mckelvey, charles lewsen, maggie jones"
36,tt0065711,the executioner,the executioner,1970,11/12/1970,"drama, thriller",107,uk,english,sam wanamaker,"jack pulman, gordon mcdonell",ameran films,"george peppard, joan collins, judy geeson, oskar homolka, charles gray, nigel patrick, keith michell, george baker, alexander scourby, peter bull, ernest clark, peter dyneley, gisela dali, stefan gryff",a british intelligence agent must track down a fellow spy suspected of being a double agent.,5.9,298,,,,,11,4,"george peppard, joan collins, judy geeson, oskar hom","olka, charles gray, nigel patrick, keith michell, george baker, alexander scourby, peter bull, ernest clark, peter dyneley, gisela dali, stefan gryff"
37,tt0065715,la faute de l'abbé mouret,la faute de l'abbé mouret,1970,14/10/1970,drama,100,france,french,georges franju,"émile zola, georges franju",les films du carrosse,"francis huster, gillian hills, andré lacombe, margo lion, lucien barjon, fausto tozzi, tino carraro, silvie feit, joëlle fossier","serge mouret is a frail and devout young priest in a tough country parish. when he falls down and loses his memory, he is nursed back to health by albine, the beautiful carefree niece of ...",6,104,,,,,1,3,"francis huster, gillian hills, andré lacombe, margo","lion, lucien barjon, fausto tozzi, tino carraro, silvie feit, joëlle fossier"
38,tt0065718,die feuerzangenbowle,die feuerzangenbowle,1970,18/09/1970,comedy,100,west germany,german,helmut käutner,"helmut käutner, heinrich spoerl",rialto film,"walter giller, uschi glas, theo lingen, fritz tillmann, willy reichert, hans richter, rudolf schündler, helen vita, nadja tiller, wolfgang condrus, alice treff, herbert weissbach, willi rose, karl-josef cramer, hans-werner bussinger","a successful author, who was educated by private teachers in his home instead of being sent to school with other boys, realizes he missed out on a lot fun in his younger years. he decides ...",4.6,169,,,,,1,2,"walter giller, uschi glas, theo lingen, fritz tillman","n, willy reichert, hans richter, rudolf schündler, helen vita, nadja tiller, wolfgang condrus, alice treff, herbert weissbach, willi rose, karl-josef cramer, hans-werner bussinger"
39,tt0065720,figures in a landscape,figures in a landscape,1970,05/11/1971,"action, thriller",110,"uk, spain, usa",english,joseph losey,"robert shaw, barry england",cinecrest,"robert shaw, malcolm mcdowell, henry woolf, christopher malcolm, andy bradford, warwick sims, roger lloyd pack, robert east, tariq yunus, pamela brown","two escapees are on the run in the wilderness of an unspecified country. wherever they go, they are followed by a menacing black helicopter.",6.6,1091,,,,,26,26,"robert shaw, malcolm mcdowell, henry woolf, chris","topher malcolm, andy bradford, warwick sims, roger lloyd pack, robert east, tariq yunus, pamela brown"
40,tt0065724,five easy pieces,five easy pieces,1970,31/12/1971,drama,98,usa,english,bob rafelson,"carole eastman, bob rafelson",bbs productions,"jack nicholson, karen black, billy green bush, fannie flagg, sally struthers, marlena macguire, richard stahl, lois smith, helena kallianiotes, toni basil, lorna thayer, susan anspach, ralph waite, william challee, john p. ryan","a dropout from upper-class america picks up work along the way on oil rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",7.5,30848,$ 1600000,,,85,212,100,"jack nicholson, karen black, billy green bush, fan","nie flagg, sally struthers, marlena macguire, richard stahl, lois smith, helena kallianiotes, toni basil, lorna thayer, susan anspach, ralph waite, william challee, john p. ryan"
