id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
10,tt0391304,a lot like love,a lot like love,2005,24/06/2005,"comedy, drama, romance",107,usa,"english, american sign language",nigel cole,colin patrick lynch,touchstone pictures,"amanda peet, ashton kutcher, taryn manning, aimee garcia, lee garlington, birdie m. hale, tyrone giordano, melissa van der schyff, theresa spruill, james read, molly cheek, sarah ann morris, gabriel mann, kathryn hahn, ali larter",unaquainted emily and oliver join the mile high club together on the way from lax to nyc - end of story except they meet on and off the next 7 years. are they meant for each other?,6.6,65355,$ 30000000,$ 21845719,$ 42886719,48,167,112,"amanda peet, ashton kutcher, taryn manning, aim","ee garcia, lee garlington, birdie m. hale, tyrone giordano, melissa van der schyff, theresa spruill, james read, molly cheek, sarah ann morris, gabriel mann, kathryn hahn, ali larter"
11,tt0391397,a perfect fit,a perfect fit,2005,05/04/2005,"crime, drama, romance",85,usa,english,ron brown,ron brown,primary process productions,"adrian grenier, polly draper, leila arcieri, michele santopietro, victoria rowell, peter vack, jane brown, bernice deleo, emma adele galvin, ross a. mcintyre, hunter reid, betsey brown, gene kim, emily schweitz, lair torrent","a psychological drama about an unstable man, tormented by nightmares, who seeks help from a shrink but is pushed over the edge into increasingly dangerous, psychotic territory by a relationship he is unable to control.",5.2,394,,,,,13,5,"adrian grenier, polly draper, leila arcieri, michele s","antopietro, victoria rowell, peter vack, jane brown, bernice deleo, emma adele galvin, ross a. mcintyre, hunter reid, betsey brown, gene kim, emily schweitz, lair torrent"
12,tt0391493,three dollars,three dollars,2005,21/04/2005,drama,118,australia,english,robert connolly,"elliot perlman, robert connolly",arenafilm,"david wenham, frances o'connor, sarah wynter, robert menzies, david roberts, nicole nabout, joanna hunt-prokhovnik, nico billeam, christopher bunworth, phillip griffiths, casey petersen, helen fletcher, phil jones, kieron o'leary, jamie robertson","three dollars is the story of eddie, an honest, compassionate man who finds himself with a wife, a child, and three dollars. eddie's world revolves around the three women in his life: his ...",6.2,656,,,$ 872846,,16,13,"david wenham, frances o'connor, sarah wynter, rob","ert menzies, david roberts, nicole nabout, joanna hunt-prokhovnik, nico billeam, christopher bunworth, phillip griffiths, casey petersen, helen fletcher, phil jones, kieron o'leary, jamie robertson"
13,tt0391728,adam and eve,adam and eve,2005,21/03/2008,"comedy, drama, romance",91,usa,english,jeff kanew,justin kanew,adam & eve pictures,"cameron douglas, emmanuelle chriqui, chad lindberg, jake hoffman, brian klugman, branden williams, courtney peldon, china shavers, lisa wilhoit, terri garber, allan havey, george dzundza, brianna brown, lacey beeman, mike elling",adam and eve start dating in college. eve wants to remain a virgin until...? neither adam's nor eve's roomies understand them.,4.5,2636,,,,,30,10,"cameron douglas, emmanuelle chriqui, chad lindbe","rg, jake hoffman, brian klugman, branden williams, courtney peldon, china shavers, lisa wilhoit, terri garber, allan havey, george dzundza, brianna brown, lacey beeman, mike elling"
14,tt0391877,confess,confess,2005,21/10/2005,"thriller, drama",89,"usa, mexico",english,stefan c. schaefer,stefan c. schaefer,centrifugal films,"eugene byrd, ali larter, melissa leo, glenn fitzgerald, william sadler, paul butler, david harbour, josh pais, ross gibby, johnny pruitt, gabriel millman, stephen peabody, eisa davis, kimber riddle, miles purinton","a young ex-hacker, disgruntled with his life, lashes back at those deemed responsible, uploading unfavorable video footage of them on the internet.",5,344,,,,,6,6,"eugene byrd, ali larter, melissa leo, glenn fitzgerald",", william sadler, paul butler, david harbour, josh pais, ross gibby, johnny pruitt, gabriel millman, stephen peabody, eisa davis, kimber riddle, miles purinton"
15,tt0392465,mozart and the whale,mozart and the whale,2005,02/02/2006,"comedy, drama, romance",94,usa,english,petter næss,ronald bass,big city pictures,"josh hartnett, radha mitchell, gary cole, sheila kelley, erica leerhsen, john carroll lynch, nate mooney, rusty schwimmer, robert wisdom, allen evangelista, kelly b. eviston, jhon goodwin, christa campbell, jeffrey brandle, hollis higgins","a love story between two savants with asperger's syndrome, a kind of autism, whose conditions sabotage their budding relationship.",6.9,8408,$ 12000000,$ 36006,$ 84447,,52,15,"josh hartnett, radha mitchell, gary cole, sheila kell","ey, erica leerhsen, john carroll lynch, nate mooney, rusty schwimmer, robert wisdom, allen evangelista, kelly b. eviston, jhon goodwin, christa campbell, jeffrey brandle, hollis higgins"
16,tt0392908,when do we eat?,when do we eat?,2005,07/04/2006,comedy,86,usa,"english, hebrew",salvador litvak,"nina davidovich, salvador litvak",when do we eat? inc.,"michael lerner, lesley ann warren, jack klugman, meredith scott lynn, shiri appleby, mili avital, ben feldman, adam lamberg, max greenfield, cynda williams, mark ivanir, dan bucatinsky, oscar nuñez, vickilyn reynolds, victoria justice",a family's passover gets screwy after the patriarch unknowingly ingests a hit of ecstasy.,5.9,1373,,$ 431513,$ 431513,37,49,22,"michael lerner, lesley ann warren, jack klugman, m","eredith scott lynn, shiri appleby, mili avital, ben feldman, adam lamberg, max greenfield, cynda williams, mark ivanir, dan bucatinsky, oscar nuñez, vickilyn reynolds, victoria justice"
17,tt0393109,brick,brick,2005,12/05/2006,"action, crime, drama",110,usa,english,rian johnson,rian johnson,bergman lustig productions,"joseph gordon-levitt, nora zehetner, lukas haas, noah fleiss, matt o'leary, emilie de ravin, noah segan, richard roundtree, meagan good, brian white, jonathan cauff, reedy gibbs, lucas babin, tracy bitterolf, ari welkom",a teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,7.3,96231,$ 475000,$ 2075743,$ 3947579,72,495,252,"joseph gordon-levitt, nora zehetner, lukas haas, no","ah fleiss, matt o'leary, emilie de ravin, noah segan, richard roundtree, meagan good, brian white, jonathan cauff, reedy gibbs, lucas babin, tracy bitterolf, ari welkom"
18,tt0393162,coach carter,coach carter,2005,25/02/2005,"biography, drama, sport",136,"usa, germany",english,thomas carter,"mark schwahn, john gatins",coach carter,"samuel l. jackson, rob brown, robert ri'chard, rick gonzalez, nana gbewonyo, antwon tanner, channing tatum, ashanti, texas battle, denise dowse, debbi morgan, mel winkler, vincent laresca, sidney faison, octavia spencer",controversy surrounds high school basketball coach ken carter after he benches his entire team for breaking their academic contract with him.,7.3,115177,$ 30000000,$ 67264877,$ 76669554,57,226,117,"samuel l. jackson, rob brown, robert ri'chard, rick","gonzalez, nana gbewonyo, antwon tanner, channing tatum, ashanti, texas battle, denise dowse, debbi morgan, mel winkler, vincent laresca, sidney faison, octavia spencer"
19,tt0393423,leef!,leef!,2005,29/09/2005,drama,110,netherlands,dutch,"willem van de sande bakhuyzen, jean van de velde",maria goos,idtv film,"monic hendrickx, peter blok, sarah jonker, sophie van winden, anne-wil blankers, tanja jess, ali ben horsting, petra laseur, kristen denkers, roos ouwehand, jeroen krabbé, jeroen willems, jacqueline blom, miguel muñoz, thijme sjiew-oe-joen","anna is a vital woman who is married and has two daughters. she picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories...",6.9,751,eur 2500000,,$ 667160,,9,3,"monic hendrickx, peter blok, sarah jonker, sophie","van winden, anne-wil blankers, tanja jess, ali ben horsting, petra laseur, kristen denkers, roos ouwehand, jeroen krabbé, jeroen willems, jacqueline blom, miguel muñoz, thijme sjiew-oe-joen"
20,tt0393529,the nickel children,the nickel children,2005,05/04/2005,drama,95,usa,english,glenn klinker,eric litra,pretty dangerous films,"tamara hope, reiley mcclendon, jeremy sisto, tom sizemore, marsha thomason, mark boone junior, john billingsley, maeve quinlan, max perlich, talia-lynn prairie, hank cheyne, shelly desai, roberta hanley, chris hanley, ron jeremy","nickel children is a narrative drama that takes the perspective of two runaways, cat (tamara hope - shall we dance, the deep end) and nolan (reiley mcclendon - pearl harbor, the kid) and ...",5.5,115,$ 2000000,,,,4,1,"tamara hope, reiley mcclendon, jeremy sisto, tom siz","emore, marsha thomason, mark boone junior, john billingsley, maeve quinlan, max perlich, talia-lynn prairie, hank cheyne, shelly desai, roberta hanley, chris hanley, ron jeremy"
21,tt0393635,reeker,reeker,2005,30/06/2006,"horror, mystery, thriller",90,usa,english,dave payne,dave payne,the institution,"devon gummersall, derek richardson, tina illman, scott whyte, arielle kebbel, michael ironside, eric mabius, marcia strassman, les jankey, david hadinger, carole ruggier, paul greenstein, paul butcher, steven zlotnick, christopher boyer",strangers trapped at an eerie travel oasis in the desert must unravel the mystery behind their visions of dying people while they are preyed upon by a decaying creature.,5.2,9546,,,$ 2290800,,139,107,"devon gummersall, derek richardson, tina illman, sc","ott whyte, arielle kebbel, michael ironside, eric mabius, marcia strassman, les jankey, david hadinger, carole ruggier, paul greenstein, paul butcher, steven zlotnick, christopher boyer"
22,tt0393685,santa's slay,santa's slay,2005,25/10/2005,"comedy, fantasy, horror",78,"canada, usa",english,david steiman,david steiman,media 8 entertainment,"bill goldberg, douglas smith, emilie de ravin, robert culp, dave thomas, saul rubinek, rebecca gayheart, chris kattan, fran drescher, alicia lorén, annie sorell, donna zuk, scott francis gibson, kevin gillese, don bland","santa claus is actually a demon who lost a bet with an angel, so he becomes the giver of toys and happiness. but when the bet is off, he returns to his evil ways.",5.3,8492,,,$ 6982,,92,93,"bill goldberg, douglas smith, emilie de ravin, rober","t culp, dave thomas, saul rubinek, rebecca gayheart, chris kattan, fran drescher, alicia lorén, annie sorell, donna zuk, scott francis gibson, kevin gillese, don bland"
23,tt0393875,the third wish,the third wish,2005,22/04/2005,"romance, comedy",93,usa,english,shelley jensen,jenna mattison,cheshire smile productions,"jenna mattison, sean maguire, armand assante, jennifer blanc-biehn, betty white, james avery, arturo anderson, mindy cohn, robert costanzo, susan egan, larry feurzeig, richard gunn, ronnie marmo, terry scannell, bret shepard",bookshop clerk maggie (mattison) is granted three wishes after she finds a first-edition copy of charles dickens' great expectations.,4.3,313,,,,,12,1,"jenna mattison, sean maguire, armand assante, jen","nifer blanc-biehn, betty white, james avery, arturo anderson, mindy cohn, robert costanzo, susan egan, larry feurzeig, richard gunn, ronnie marmo, terry scannell, bret shepard"
24,tt0395251,the producers,the producers,2005,26/12/2005,"comedy, musical",134,usa,english,susan stroman,"mel brooks, thomas meehan",universal pictures,"nathan lane, matthew broderick, uma thurman, will ferrell, gary beach, roger bart, eileen essell, michael mckean, david huddleston, debra monk, andrea martin, jon lovitz, bryn dowling, meg gillentine, kevin ligon","after putting together another broadway flop, down-on-his-luck producer max bialystock teams up with timid accountant leo bloom in a get-rich-quick scheme to put on the world's worst show.",6.3,39078,$ 45000000,$ 19398532,$ 38058335,52,419,162,"nathan lane, matthew broderick, uma thurman, w","ill ferrell, gary beach, roger bart, eileen essell, michael mckean, david huddleston, debra monk, andrea martin, jon lovitz, bryn dowling, meg gillentine, kevin ligon"
25,tt0395424,3 needles,3 needles,2005,01/12/2006,drama,127,"canada, usa","afrikaans, mandarin, xhosa, french, english",thom fitzgerald,thom fitzgerald,bigfoot entertainment,"mabel adams, asckt, shawn ashmore, caroline aspirot, nontombi bovana, rob burns, stockard channing, chin han, tanabadee chokpikultong, yotaka cheukaew, eric codana, catherine colvey, kathryn costello, steven crowder, douglas cwaba","a three-paneled look at the worldwide aids crisis: in montreal, a porn actor (ashmore) schemes to pass his mandatory blood test; a young nun (sevigny) makes a personal sacrifice for the benefit of a south african village; in rural china, a black market operative (liu) posing as a goverment-sanctioned blood drawer jeopardizes an entire village's safety.",6.4,1255,cad 3000000,,$ 12327,48,18,37,"mabel adams, asckt, shawn ashmore, caroline aspiro","t, nontombi bovana, rob burns, stockard channing, chin han, tanabadee chokpikultong, yotaka cheukaew, eric codana, catherine colvey, kathryn costello, steven crowder, douglas cwaba"
26,tt0395461,bab'aziz,bab'aziz,2005,11/05/2006,drama,96,"tunisia, hungary, france, germany, iran, switzerland, uk","persian, arabic",nacer khemir,"tonino guerra, nacer khemir",behnegar,"parviz shahinkhou, maryam hamid, golshifteh farahani, mohamed grayaâ, hossein panahi, nessim khaloul, hessam hassanipour, hamed hassanipour, morteza zare, mohsen ghazi moradi, ali asghar nejat, kaveh khodashenas, jahan souz fouladi, abdelmajid lakhal, razi amiri","the story of a blind dervish bab'aziz and his spirited granddaughter, ishtar, together they wander the desert in search of a great reunion of dervishes that takes place just once every thirty years.",7.6,2835,,$ 89672,$ 353119,,16,23,"parviz shahinkhou, maryam hamid, golshifteh fara","hani, mohamed grayaâ, hossein panahi, nessim khaloul, hessam hassanipour, hamed hassanipour, morteza zare, mohsen ghazi moradi, ali asghar nejat, kaveh khodashenas, jahan souz fouladi, abdelmajid lakhal, razi amiri"
27,tt0395488,bye bye blackbird,bye bye blackbird,2005,07/10/2005,drama,99,"austria, luxembourg, germany, uk","english, serbian",robinson savary,"robinson savary, patrick faure",samsa film,"james thierrée, izabella miko, derek jacobi, jodhi may, michael lonsdale, andrej acin, claudine peters, carlos pavlidis, niklas ek, peter stein, vera bílá, gilles barbier, thierry van werveke, simone elbehri, claire johnston","a period drama set in the early years of the twentieth century. josef, a former construction worker who delighted in dancing on girders high above the city, who now sweeps up at the circus....",5.8,228,,,,,9,11,"james thierrée, izabella miko, derek jacobi, jodhi ma","y, michael lonsdale, andrej acin, claudine peters, carlos pavlidis, niklas ek, peter stein, vera bílá, gilles barbier, thierry van werveke, simone elbehri, claire johnston"
28,tt0395543,forty shades of blue,forty shades of blue,2005,07/12/2005,"drama, music, romance",108,usa,english,ira sachs,"michael rohatyn, ira sachs",charlie guidance productions,"dina korzun, rip torn, darren e. burrows, andrew lawrence henderson, elizabeth morton, joanne pankow, arielle kight, j. blackfoot, red west, jenny o'hara, jerry chipman, mary jean bentley, charly kayle, j. allen scott, earl randle",a russian woman living in memphis with a much older rock-'n'-roll legend experiences a personal awakening when her husband's estranged son comes to visit.,6.2,1382,$ 1500000,$ 75828,$ 172569,74,28,40,"dina korzun, rip torn, darren e. burrows, andrew","lawrence henderson, elizabeth morton, joanne pankow, arielle kight, j. blackfoot, red west, jenny o'hara, jerry chipman, mary jean bentley, charly kayle, j. allen scott, earl randle"
29,tt0395553,le courage d'aimer,le courage d'aimer,2005,29/06/2005,"comedy, drama",103,france,french,claude lelouch,claude lelouch,les films 13,"mathilde seigner, maïwenn, massimo ranieri, michel leeb, arielle dombasle, line renaud, yannick soulier, pierre arditi, sara forestier, ticky holgado, michèle bernier, grégori derangère, francis perrin, eric viellard, lise lamétrie","a picture of humankind in paris: singers, shows, social gatherings, businessmen, nightclub barmen, bums, shoppers.",5.8,226,,,$ 462655,,1,2,"mathilde seigner, maïwenn, massimo ranieri, mich","el leeb, arielle dombasle, line renaud, yannick soulier, pierre arditi, sara forestier, ticky holgado, michèle bernier, grégori derangère, francis perrin, eric viellard, lise lamétrie"
30,tt0395561,states of grace,states of grace,2005,23/04/2014,drama,128,usa,english,richard dutcher,richard dutcher,destiny entertainment,"ignacio serricchio, lucas fleischer, lamont stephens, rachel emmers, jo-sei ikeda, j.j. boone, eli chatman, desean terry, jeffrey scott kelly, john pentecost, pete jackson, rege lewis, danny socorro martinez, mack-b, samantha klein","the lives of a street preacher, an aspiring actress, a mormon missionary, and a young gang banger intersect in this ensemble drama set in present-day santa monica, california.",6.8,461,$ 800000,$ 203144,$ 203144,,30,3,"ignacio serricchio, lucas fleischer, lamont stephen","s, rachel emmers, jo-sei ikeda, j.j. boone, eli chatman, desean terry, jeffrey scott kelly, john pentecost, pete jackson, rege lewis, danny socorro martinez, mack-b, samantha klein"
31,tt0395584,the devil's rejects,the devil's rejects,2005,05/08/2005,horror,107,"usa, germany","english, spanish",rob zombie,"rob zombie, rob zombie",lions gate films,"sid haig, bill moseley, sheri moon zombie, william forsythe, ken foree, matthew mcgrory, leslie easterbrook, geoffrey lewis, priscilla barnes, dave sheridan, kate norby, lew temple, danny trejo, dallas page, brian posehn","the murderous, backwoods firefly family take to the road to escape a vengeful police force which is not afraid of being as ruthless as their target.",6.8,88737,$ 7000000,$ 17044981,$ 19390029,53,714,273,"sid haig, bill moseley, sheri moon zombie, william","forsythe, ken foree, matthew mcgrory, leslie easterbrook, geoffrey lewis, priscilla barnes, dave sheridan, kate norby, lew temple, danny trejo, dallas page, brian posehn"
32,tt0395585,house of 9,house of 9,2005,19/06/2005,"drama, horror, mystery",86,"uk, romania, germany, france","english, french",steven r. monroe,philippe vidal,bauer martinez studios,"kelly brook, dennis hopper, hippolyte girardot, ashley walters, raffaello degruttola, peter capaldi, susie amy, morven christie, julienne davis, jim carter","nine strangers, with no apparent connection between them are abducted: drugged, kidnapped and sealed in a house together.",5.5,8747,$ 6000000,,,,78,29,"kelly brook, dennis hopper, hippolyte girardot, ash","ley walters, raffaello degruttola, peter capaldi, susie amy, morven christie, julienne davis, jim carter"
33,tt0395699,the pacifier,the pacifier,2005,22/07/2005,"action, comedy, drama",95,"canada, usa","english, korean",adam shankman,"thomas lennon, robert ben garant",walt disney pictures,"vin diesel, lauren graham, faith ford, brittany snow, max thieriot, chris potter, carol kane, brad garrett, morgan york, kegan hoover, logan hoover, bo vink, luke vink, tate donovan, scott thompson","having recovered from wounds received in a failed rescue operation, navy seal shane wolfe is handed a new assignment: protect the five plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.",5.6,82253,$ 56000000,$ 113086868,$ 198636868,30,233,129,"vin diesel, lauren graham, faith ford, brittany sno","w, max thieriot, chris potter, carol kane, brad garrett, morgan york, kegan hoover, logan hoover, bo vink, luke vink, tate donovan, scott thompson"
34,tt0395795,truce,truce,2005,21/04/2005,"drama, western",106,usa,english,matthew marconi,matthew marconi,top knot productions,"buck taylor, samantha droke, michaela lange, bow, henry brown, tina burke, christina canepa, cliff chamberlain, cheryl clark, jamie coudright, tony dodds, gary donaldson, christopher ellis, danelle finck, lora fredericksen",modern western detailing the drama of a man struggling to hold on to his ranch and struggling to raise a granddaughter he never knew.,5.9,122,,,,,5,,"buck taylor, samantha droke, michaela lange, bow,","henry brown, tina burke, christina canepa, cliff chamberlain, cheryl clark, jamie coudright, tony dodds, gary donaldson, christopher ellis, danelle finck, lora fredericksen"
35,tt0395972,north country,north country,2005,03/02/2006,drama,126,usa,english,niki caro,"michael seitzman, clara bingham",warner bros.,"charlize theron, thomas curtis, elle peterson, frances mcdormand, sean bean, woody harrelson, jeremy renner, richard jenkins, sissy spacek, james cada, rusty schwimmer, linda emond, michelle monaghan, brad william henke, jillian armenante","a fictionalized account of the first major successful sexual harassment case in the united states, jenson vs. eveleth mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",7.3,37771,$ 35000000,$ 18337722,$ 25211175,68,216,157,"charlize theron, thomas curtis, elle peterson, fran","ces mcdormand, sean bean, woody harrelson, jeremy renner, richard jenkins, sissy spacek, james cada, rusty schwimmer, linda emond, michelle monaghan, brad william henke, jillian armenante"
36,tt0396096,pit fighter,pit fighter,2005,23/05/2008,action,83,usa,english,jesse v. johnson,jesse v. johnson,the syndicate (ii),"dominiquie vandenberg, steven bauer, fernando carrillo, stephen graham, stana katic, scott adkins, timothy v. murphy, ric sarabia, carlos buti, catherine munden, alice amter, armando acevedo, fivel stewart, celina zambón, aspen stevens","jack severino has no memory, all he knows is the brutal sport of pit fighting. when his past catches him up, he realizes he is not who he thought he was. for some men must fight for redemption.",4.5,1039,$ 600000,,,,18,19,"dominiquie vandenberg, steven bauer, fernando car","rillo, stephen graham, stana katic, scott adkins, timothy v. murphy, ric sarabia, carlos buti, catherine munden, alice amter, armando acevedo, fivel stewart, celina zambón, aspen stevens"
37,tt0396116,maman last call,maman last call,2005,11/02/2005,"drama, comedy",96,canada,french,françois bouvier,"nathalie petrowski, nathalie petrowski",,"sophie lorain, patrick huard, stéphane demers, anne-marie cadieux, patricia nolin, julie lebreton, anick lemay, robert toupin, denis bouchard, charli arcouette-martineau, normand d'amour, emmanuel bilodeau, violette chauveau, sophie bourgeois, nadia drouin",,6.1,366,cad 2500000,,,,3,2,"sophie lorain, patrick huard, stéphane demers, an","ne-marie cadieux, patricia nolin, julie lebreton, anick lemay, robert toupin, denis bouchard, charli arcouette-martineau, normand d'amour, emmanuel bilodeau, violette chauveau, sophie bourgeois, nadia drouin"
