id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
15,tt2323565,itaewon salinsageon,itaewon salinsageon,2009,09/09/2009,"crime, mystery, thriller",100,south korea,korean,ki-seon hong,lee maeng-yoo,"watermelon pictures co., ltd.","natallia bulynia, lee eung-jae, peter holman, keun-suk jang, jin-young jung, miles meili, kwang-rok oh, soo-young park, seung-hwan shin, joong-ki song",dramatization of a real homicide which remains unsolved as investigators cannot determine which of two youths is the culprit.,6.2,331,,,$ 3337582,,1,2,"natallia bulynia, lee eung-jae, peter holman, keu","n-suk jang, jin-young jung, miles meili, kwang-rok oh, soo-young park, seung-hwan shin, joong-ki song"
16,tt2343847,zenda,zenda,2009,08/01/2009,drama,118,india,marathi,avadhoot gupte,avadhoot gupte,everest entertainment,"siddharth chandekar, shubhangi gokhale, ujwala jog, neha joshi, santosh juvekar, chinmay mandlekar, sachit patil, tejashree pradhan, rajesh shringarpure, pushkar shrotri, sunil tawde","two young politicians cannot see eye to eye, resulting in the split of a political party into two factions.",7,379,inr 28000000,,,,,,"siddharth chandekar, shubhangi gokhale, ujwala j","og, neha joshi, santosh juvekar, chinmay mandlekar, sachit patil, tejashree pradhan, rajesh shringarpure, pushkar shrotri, sunil tawde"
17,tt2612518,ranjeni orao,ranjeni orao,2009,24/04/2009,"drama, romance",128,serbia,serbian,zdravko sotra,"mir jam, zdravko sotra",kosutnjak film,"sloboda micalovic, ivan bosiljcic, nenad jezdic, dragan nikolic, vojin cetkovic, danijela 'nela' mihajlovic, marinko madzgalj, jasmina avramovic, danica maksimovic, danijela stajnfeld, natasa ninkovic, tijana curovic, ivana popovic, katarina jankovic, jana milosavljevic","serbian drama ""wounded eagle"" is about true love story of long forgotten romances and some new ones, happening in a very romantic time between two world wars. young woman and her passion.",5.7,219,,,,,,,"sloboda micalovic, ivan bosiljcic, nenad jezdic, draga","n nikolic, vojin cetkovic, danijela 'nela' mihajlovic, marinko madzgalj, jasmina avramovic, danica maksimovic, danijela stajnfeld, natasa ninkovic, tijana curovic, ivana popovic, katarina jankovic, jana milosavljevic"
18,tt2917382,veera madakari,veera madakari,2009,20/03/2009,action,175,india,"kannada, hindi",sudeep,"sudeep, vijayendra prasad",s.s. combines,"sudeep, devaraj, ragini dwivedi, gopinath bhat, surya narayan, arun sagar, tennis krishna, doddanna, dharma, vanishree, jarusha durga cristifer, vishwa",an obedient police officer dies in an fight between villains and another person (thief) who looks like himself takes care of police officer daughter and kills the villains.,6.5,214,,,,,,1,"sudeep, devaraj, ragini dwivedi, gopinath bhat, su","rya narayan, arun sagar, tennis krishna, doddanna, dharma, vanishree, jarusha durga cristifer, vishwa"
19,tt3004716,eddelu manjunatha,eddelu manjunatha,2009,17/07/2009,"comedy, drama",120,india,kannada,guruprasad,,sanath kumar productions,"jaggesh, yagna shetty, tabla nani, v. manohar, sadanand, guruprasad",,7.4,188,,,,,,,"jaggesh, yagna shetty, tabla nani, v. manohar, sada","nand, guruprasad"
20,tt3124680,island of grace,island of grace,2009,11/08/2009,drama,94,usa,english,john lansing,shari anderson,wisenquest,"jaycee lynn, samuel potts, matthew davis, savanna hines, jai augustus, wilbur t. o'riley, krista hollinger, christopher greggs, ryder christensen, samantha nelson, wayne scofield, harold miller, kristen anderson, amy francis, erica rawlee",engine failure over indonesia causes jet to crash near unpopulated island. faith in god helps the three twenty-something survivors live through the ordeal of waiting for rescue by those missing them and wanting their return.,5.5,174,,,,,2,3,"jaycee lynn, samuel potts, matthew davis, savanna","hines, jai augustus, wilbur t. o'riley, krista hollinger, christopher greggs, ryder christensen, samantha nelson, wayne scofield, harold miller, kristen anderson, amy francis, erica rawlee"
21,tt3144804,ilampuyal,ilampuyal,2009,01/05/2009,"action, romance",140,denmark,tamil,k.s. thurai,k.s. thurai,aprodigi productions,"vashanth sellathurai, sinthuraj ponnuchamy, ravi sugathevan, karunas, sinthuraj, sriman, poornitha, sujibala, k.s. thurai, ulduz, valluvan, sugendra, srikanth, satchi subramaniyam, tommy krabbe",two interpol officers investigates a brutal murder on a high class businessman.,7,422,inr 1100000000,,,,,,"vashanth sellathurai, sinthuraj ponnuchamy, ra","vi sugathevan, karunas, sinthuraj, sriman, poornitha, sujibala, k.s. thurai, ulduz, valluvan, sugendra, srikanth, satchi subramaniyam, tommy krabbe"
22,tt3457144,passing strange,passing strange,2009,20/01/2009,musical,135,usa,english,spike lee,stew,40 acres & a mule filmworks,"de'adre aziza, daniel breaker, eisa davis, colman domingo, chad goodridge, rebecca naomi jones, jon spurney, stew","director spike lee's passionate adaptation of the thrilling broadway musical about a young bohemian who experiences sex, drugs and rock and roll on his journey to selfhood.",6.3,231,,,,,4,2,"de'adre aziza, daniel breaker, eisa davis, colman domin","go, chad goodridge, rebecca naomi jones, jon spurney, stew"
23,tt4331634,lady ninja kaede 2,lady ninja kaede 2,2009,28/07/2009,"action, comedy",70,japan,japanese,takayuki kagawa,"byakkomaru, katsuyuki nakagawa",junk film y.k.,"luna akatsuki, kôji fujiyoshi, kazu itsuki, hideo kato, hiroyuki kawasaki, mankichi maeda, yuka sakagami, seshio, shin, masato takaoka, tateo wakabayashi, hideki yokohori","erotica and martial arts are some very powerful skills used by ninja nun kaede. her goal is to infiltrate a religious cult, but is put under a sex spell by them.",3.8,126,,,,,1,6,"luna akatsuki, kôji fujiyoshi, kazu itsuki, hideo ka","to, hiroyuki kawasaki, mankichi maeda, yuka sakagami, seshio, shin, masato takaoka, tateo wakabayashi, hideki yokohori"
24,tt5244886,nish o zanboor,nish o zanboor,2009,2009,comedy,90,iran,persian,hamid reza salahmand,sorush sehhat,aftab negaran productions,"elizabet amini, reza attaran, reza davoudnejad, kamran foyoozat, reza kianian, pourandokht mahiman, malakeh ranjbar, bita saharkhiz, jaleh sameti, merila zare'i",two swindlers who mostly deceive old rich ladies fall in trap while their families are unaware of their source of income.,4.7,261,,,,,,,"elizabet amini, reza attaran, reza davoudnejad, kamra","n foyoozat, reza kianian, pourandokht mahiman, malakeh ranjbar, bita saharkhiz, jaleh sameti, merila zare'i"
25,tt0146592,pál adrienn,pál adrienn,2010,17/03/2011,drama,136,"hungary, france, austria, netherlands",hungarian,ágnes kocsis,"ágnes kocsis, andrea roberti",kmh film,"éva gábor, istván znamenák, ákos horváth, lia pokorny, izabella hegyi, szabolcs thuróczy, ági margitai, eszter márton, lóránt matta, róbert kardos, éva kovács, gizella koffler, krisztina urbanovits, mária erdélyi, andrea takáts","a lonely obese nurse, working at a hospital terminal ward, is reminded of her childhood friend adrienn pal and wants to track her down.",6.7,457,,,,,1,10,"éva gábor, istván znamenák, ákos horváth, lia pokorn","y, izabella hegyi, szabolcs thuróczy, ági margitai, eszter márton, lóránt matta, róbert kardos, éva kovács, gizella koffler, krisztina urbanovits, mária erdélyi, andrea takáts"
26,tt0162942,a zöld sárkány gyermekei,a zöld sárkány gyermekei,2010,07/04/2011,drama,89,hungary,"hungarian, mandarin, chinese",bence miklauzic,"balázs maruszki, bence miklauzic",mythberg films,"zoltán rátóti, yu debin, eszter bánfalvi, ferenc lengyel, attila egyed, shan yu tio, pintér gábor, erika horváth, uwe lauer, szabolcs thuróczy, oszkár ács","mate, a lonely, divorced real estate agent is put in charge by his boss to sell a suburban storage building. the storage is rented by the chinese, who keep their semi-legal goods here ...",6.8,124,,,,,1,2,"zoltán rátóti, yu debin, eszter bánfalvi, ferenc len","gyel, attila egyed, shan yu tio, pintér gábor, erika horváth, uwe lauer, szabolcs thuróczy, oszkár ács"
27,tt0312305,quantum quest: a cassini space odyssey,quantum quest: a cassini space odyssey,2010,02/12/2012,"animation, adventure, sci-fi",45,usa,english,"harry 'doc' kloor, daniel st. pierre",harry 'doc' kloor,jupiter 9 productions,"chris pine, amanda peet, samuel l. jackson, hayden christensen, james earl jones, sandra oh, william shatner, robert picardo, brent spiner, mark hamill, jason alexander, tom kenny, neil armstrong, abigail breslin, doug jones","quantum quest centers on the story of dave, a young photon, who is forced out of the sun on a journey of discovery. he must get to the cassini space craft and save it from the forces of the...",4.9,291,$ 20000000,,,,,3,"chris pine, amanda peet, samuel l. jackson, hayden","christensen, james earl jones, sandra oh, william shatner, robert picardo, brent spiner, mark hamill, jason alexander, tom kenny, neil armstrong, abigail breslin, doug jones"
28,tt0326965,in my sleep,in my sleep,2010,23/04/2010,"drama, mystery, thriller",104,usa,english,allen wolf,allen wolf,morning star pictures,"philip winchester, tim draxl, lacey chabert, abigail spencer, kelly overton, amy aquino, tony hale, kevin kilner, aidan mitchell, michael badalucco, beth grant, alexandra paul, kirsten vangsness, allan wasserman, patrick labyorteaux","marcus is a popular massage therapist who struggles with parasomnia, a severe sleepwalking disorder that causes him to do things in his sleep that he cannot remember the next day. when he ...",5.5,1909,$ 1000000,$ 30158,$ 30158,33,22,27,"philip winchester, tim draxl, lacey chabert, abiga","il spencer, kelly overton, amy aquino, tony hale, kevin kilner, aidan mitchell, michael badalucco, beth grant, alexandra paul, kirsten vangsness, allan wasserman, patrick labyorteaux"
29,tt0393049,anderson's cross,anderson's cross,2010,20/05/2010,"comedy, drama, romance",98,usa,english,jerome elston scott,jerome elston scott,illumination pictures,"michael warren, joanna cassidy, joyce guy, bill moseley, jerome elston scott, alan blumenfeld, art evans, nicholas downs, heather bergdahl, micah stuart, vera yell, mary jo catlett, james snyder, ryan carnes, taran killam","nick anderson, kevin daniels, and tracey green do everything together. they are the best of friends, and yet they couldn't be more different. neighbors from adolescence, they finish each ...",5,108,$ 300000,,,,7,7,"michael warren, joanna cassidy, joyce guy, bill mos","eley, jerome elston scott, alan blumenfeld, art evans, nicholas downs, heather bergdahl, micah stuart, vera yell, mary jo catlett, james snyder, ryan carnes, taran killam"
30,tt0398286,tangled,tangled,2010,28/01/2011,"animation, adventure, comedy",100,usa,english,"nathan greno, byron howard","dan fogelman, jacob grimm",walt disney animation studios,"mandy moore, zachary levi, donna murphy, ron perlman, m.c. gainey, jeffrey tambor, brad garrett, paul f. tompkins, richard kiel, delaney rose stein, nathan greno, byron howard, tim mertens, michael bell, bob bergen","the magically long-haired rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",7.7,375980,$ 260000000,$ 200821936,$ 591794936,71,445,337,"mandy moore, zachary levi, donna murphy, ron per","lman, m.c. gainey, jeffrey tambor, brad garrett, paul f. tompkins, richard kiel, delaney rose stein, nathan greno, byron howard, tim mertens, michael bell, bob bergen"
31,tt0403645,utomlennye solntsem 2,utomlennye solntsem 2,2010,22/04/2010,"drama, history, war",181,russia,"russian, german",nikita mikhalkov,"nikita mikhalkov, vladimir moiseenko",three t productions,"nikita mikhalkov, oleg menshikov, nadezhda mikhalkova, sergey makovetskiy, dmitriy dyuzhev, artur smolyaninov, andrey merzlikin, maksim sukhanov, evgeniy stychkin, evgeniy mironov, andrey panin, sergey garmash, viktoriya tolstoganova, artyom mikhalkov, valeriy zolotukhin","a look at the horrors of the eastern front of world war ii from the points of view of repressed soldier of penal battalion and his young daughter, who stayed behind enemy lines.",4.2,3964,$ 45000000,,$ 8266778,,31,21,"nikita mikhalkov, oleg menshikov, nadezhda mikhalk","ova, sergey makovetskiy, dmitriy dyuzhev, artur smolyaninov, andrey merzlikin, maksim sukhanov, evgeniy stychkin, evgeniy mironov, andrey panin, sergey garmash, viktoriya tolstoganova, artyom mikhalkov, valeriy zolotukhin"
32,tt0411951,tekken,tekken,2010,20/03/2010,"action, crime, drama",87,"japan, usa","english, japanese",dwight h. little,alan b. mcelroy,cst productions,"jon foo, kelly overton, cary-hiroyuki tagawa, ian anthony dale, cung le, darrin dewitt henson, luke goss, mircea monroe, tamlyn tomita, candice hillebrand, marian zapico, gary daniels, john pyper-ferguson, roger huerta, lateef crowder",jin kazama witnesses the death of his mother jun by tekken in the slums known as anvil. after finding a tekken id he decides to seek out vengeance for his mother's death.,4.8,25225,$ 30000000,,$ 967369,,111,67,"jon foo, kelly overton, cary-hiroyuki tagawa, ian ant","hony dale, cung le, darrin dewitt henson, luke goss, mircea monroe, tamlyn tomita, candice hillebrand, marian zapico, gary daniels, john pyper-ferguson, roger huerta, lateef crowder"
33,tt0419692,disconnect,disconnect,2010,01/08/2010,"drama, mystery, sci-fi",112,usa,english,robin christian,robin christian,dreamscape cinema,"steffany huckaby, amanda troop, eddie jones, holmes osborne, michael muhney, tami erin, curtis pettijohn, devorah eizikovic richards, will zahrn, karla strum, dick ballard, linda ballard, kalii baxton, greg beam, andrew bendel","a distraught college student finds a phone that enables her to talk to her deceased mother in the past. instead of a heart attack, she learns that her mother was murdered. she tries to use ...",4.2,194,,,,,4,,"steffany huckaby, amanda troop, eddie jones, holme","s osborne, michael muhney, tami erin, curtis pettijohn, devorah eizikovic richards, will zahrn, karla strum, dick ballard, linda ballard, kalii baxton, greg beam, andrew bendel"
34,tt0423474,venus & vegas,venus & vegas,2010,01/11/2010,"action, comedy, crime",95,usa,english,demian lichtenstein,eddie guerra,pasofino entertainment,"donald faison, eddie kaye thomas, eddie guerra, abraham benrubi, jaime pressly, molly sims, roselyn sanchez, florence henderson, jon polito, paul ben-victor, bergen williams, joe rogan, daisy mccrackin, eileen ryan, jackie martling","when three vegas buddies attempt the score of a lifetime, they have to walk a fine line between their girlfriends who want their heads, and the mobsters who want them dead.",4,481,$ 5000000,,,,4,3,"donald faison, eddie kaye thomas, eddie guerra, abrah","am benrubi, jaime pressly, molly sims, roselyn sanchez, florence henderson, jon polito, paul ben-victor, bergen williams, joe rogan, daisy mccrackin, eileen ryan, jackie martling"
35,tt0427152,dinner for schmucks,dinner for schmucks,2010,03/09/2010,comedy,114,usa,english,jay roach,"david guion, michael handelman",paramount pictures,"steve carell, paul rudd, zach galifianakis, jemaine clement, stephanie szostak, lucy punch, bruce greenwood, david walliams, ron livingston, larry wilmore, kristen schaal, p.j. byrne, andrea savage, nick kroll, randall park","when he finds out that his work superiors host a dinner celebrating the idiocy of their guests, a rising executive questions it when he's invited, just as he befriends a man who would be the perfect guest.",5.9,93192,$ 69000000,$ 73026337,$ 86855739,56,293,189,"steve carell, paul rudd, zach galifianakis, jemaine c","lement, stephanie szostak, lucy punch, bruce greenwood, david walliams, ron livingston, larry wilmore, kristen schaal, p.j. byrne, andrea savage, nick kroll, randall park"
36,tt0429493,the a-team,the a-team,2010,30/07/2010,"action, adventure, thriller",117,"usa, uk","english, spanish, french, swahili, german",joe carnahan,"joe carnahan, brian bloom",twentieth century fox,"liam neeson, bradley cooper, jessica biel, quinton 'rampage' jackson, sharlto copley, patrick wilson, gerald mcraney, henry czerny, yul vazquez, brian bloom, maury sterling, terry chen, omari hardwick, david hugghins, jacob blair","a group of iraq war veterans look to clear their name with the u.s. military, who suspect the four men of committing a crime for which they were framed.",6.7,238228,$ 110000000,$ 77222099,$ 177238796,47,384,323,"liam neeson, bradley cooper, jessica biel, quinton","'rampage' jackson, sharlto copley, patrick wilson, gerald mcraney, henry czerny, yul vazquez, brian bloom, maury sterling, terry chen, omari hardwick, david hugghins, jacob blair"
37,tt0435761,toy story 3,toy story 3,2010,19/07/2010,"animation, adventure, comedy",103,usa,"english, spanish",lee unkrich,"john lasseter, andrew stanton",walt disney pictures,"tom hanks, tim allen, joan cusack, ned beatty, don rickles, michael keaton, wallace shawn, john ratzenberger, estelle harris, john morris, jodi benson, emily hahn, laurie metcalf, blake clark, teddy newton","the toys are mistakenly delivered to a day-care center instead of the attic right before andy leaves for college, and it's up to woody to convince the other toys that they weren't abandoned and to return home.",8.3,707349,$ 200000000,$ 415004880,$ 1066969703,92,825,474,"tom hanks, tim allen, joan cusack, ned beatty, don","rickles, michael keaton, wallace shawn, john ratzenberger, estelle harris, john morris, jodi benson, emily hahn, laurie metcalf, blake clark, teddy newton"
38,tt0439801,segurança nacional,segurança nacional,2010,07/05/2010,action,86,brazil,portuguese,roberto carminati,"roberto carminati, bruno fantini",g.i. films,"thiago lacerda, ângela vieira, milton gonçalves, marcio rosario, gracindo júnior, ailton graça, sheila mello, viviane victorette, gilberto torres, sônia lima, tanah correa, cesar cabrera, joaquín cosio, jose chato gomez, javier robles",the brazilian government leads latin american countries in the fight against drug cartels. in response drug cartels start a series of attacks against brazil's cities and natural resources. their first target is the amazon forest.,3.5,264,brl 3000000,,$ 131300,,1,3,"thiago lacerda, ângela vieira, milton gonçalves, marci","o rosario, gracindo júnior, ailton graça, sheila mello, viviane victorette, gilberto torres, sônia lima, tanah correa, cesar cabrera, joaquín cosio, jose chato gomez, javier robles"
39,tt0443331,milenge milenge,milenge milenge,2010,09/07/2010,"drama, romance",109,india,hindi,satish kaushik,"shiraz ahmed, shiraz ahmed",eros international,"kareena kapoor, shahid kapoor, aarti chhabria, delnaaz irani, satish shah, tanaaz currim irani, vijay kashyap, satish kaushik, sarfaraz khan, kiron kher, firdosh mewawala, hemant pandey, panini rajkumar, himani shivpuri, jaywant wadkar","hoping that destiny will re-unite them, a couple, on the verge of getting married, attempt to locate each other.",4.1,1608,,,$ 229104,,10,5,"kareena kapoor, shahid kapoor, aarti chhabria, deln","aaz irani, satish shah, tanaaz currim irani, vijay kashyap, satish kaushik, sarfaraz khan, kiron kher, firdosh mewawala, hemant pandey, panini rajkumar, himani shivpuri, jaywant wadkar"
40,tt0445054,les 7 jours du talion,les 7 jours du talion,2010,12/11/2010,"crime, drama, horror",105,canada,"french, english",daniel grou,"patrick senécal, patrick senécal",go films,"claude legault, rémy girard, martin dubreuil, fanny mallette, rose-marie coallier, alexandre goyette, dominique quesnel, pascale delhaes, pascal contamine, daniel desputeau, maxime bessette, valérie gervais-lillo, isabelle page, maxime allard, garry gagnon","a doctor seeks revenge by kidnapping, torturing and killing the man who raped and murdered his young daughter.",6.5,6800,cad 3400000,,,,44,76,"claude legault, rémy girard, martin dubreuil, fann","y mallette, rose-marie coallier, alexandre goyette, dominique quesnel, pascale delhaes, pascal contamine, daniel desputeau, maxime bessette, valérie gervais-lillo, isabelle page, maxime allard, garry gagnon"
