id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
0,tt1656190,safe,safe,2012,04/05/2012,"action, crime, thriller",94,usa,"english, mandarin, russian",boaz yakin,boaz yakin,im global,"jason statham, catherine chan, robert john burke, james hong, anson mount, chris sarandon, sándor técsy, joseph sikora, igor jijikine, reggie lee, james colby, matt o'toole, jack gwaltney, barry bradford, jay giannone","mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the triads, the russian mob, and corrupt nyc cops. coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on mei's trail.",6.5,97950,$ 30000000,$ 17142080,$ 40346186,55,146,262,"jason statham, catherine chan, robert john burke",", james hong, anson mount, chris sarandon, sándor técsy, joseph sikora, igor jijikine, reggie lee, james colby, matt o'toole, jack gwaltney, barry bradford, jay giannone"
1,tt1656194,the comedian,the comedian,2012,01/10/2012,"drama, romance",79,"uk, france",english,tom shkolnik,tom shkolnik,bfi film fund,"edward hogg, elisa lasowski, nathan stewart-jarrett, steven robertson, jamie baughan, gerard murphy, kate rutter, caolan byrne, nyasha hatendi, azara meghie, edyta budnik, martha bishoff, barnaby slater, brett goldstein, mike belgrave","ed (edward hogg) is at a crossroads in his life. in his early thirties, his unrewarding job in a call centre is getting more and more frustrating, while his career as a stand-up is not ...",5.5,329,$ 635000,,$ 2921,,5,30,"edward hogg, elisa lasowski, nathan stewart-jarrett,","steven robertson, jamie baughan, gerard murphy, kate rutter, caolan byrne, nyasha hatendi, azara meghie, edyta budnik, martha bishoff, barnaby slater, brett goldstein, mike belgrave"
2,tt1658837,the tall man,the tall man,2012,05/09/2012,"crime, drama, horror",106,canada,english,pascal laugier,pascal laugier,minds eye entertainment,"jessica biel, jodelle ferland, stephen mchattie, william b. davis, samantha ferris, colleen wheeler, eve harlow, janet wright, ferne downey, john mann, teach grant, garwin sanford, jakob davies, lucas myers, pat henman","when her child goes missing, a mother looks to unravel the legend of the tall man, an entity who allegedly abducts children.",5.9,37143,eur 15000000,,$ 5212903,52,209,179,"jessica biel, jodelle ferland, stephen mchattie, wil","liam b. davis, samantha ferris, colleen wheeler, eve harlow, janet wright, ferne downey, john mann, teach grant, garwin sanford, jakob davies, lucas myers, pat henman"
3,tt1659337,the perks of being a wallflower,the perks of being a wallflower,2012,03/10/2012,drama,103,usa,english,stephen chbosky,"stephen chbosky, stephen chbosky",summit entertainment,"logan lerman, dylan mcdermott, kate walsh, patrick de ledebur, johnny simmons, brian balzerini, tom kruszewski, nina dobrev, nicholas braun, julia garner, ezra miller, tom savini, emily marie callaway, paul rudd, chelsea zhang",an introvert freshman is taken under the wings of two seniors who welcome him to the real world.,8,430115,$ 13000000,$ 17742948,$ 33384127,67,552,378,"logan lerman, dylan mcdermott, kate walsh, patrick","de ledebur, johnny simmons, brian balzerini, tom kruszewski, nina dobrev, nicholas braun, julia garner, ezra miller, tom savini, emily marie callaway, paul rudd, chelsea zhang"
4,tt1659343,universal soldier: day of reckoning,universal soldier: day of reckoning,2012,25/10/2012,"action, horror, mystery",114,usa,english,john hyams,"john hyams, doug magnuson",foresight unlimited,"jean-claude van damme, dolph lundgren, scott adkins, mariah bonner, andrei arlovski, tony jarreau, craig walker, andrew sikking, james dumont, david jensen, audrey p. scott, rus blackwell, dane rhodes, susan mansur, kris van damme","john looks to take down luc deveraux after a home invasion claims his wife and daughter. the fight pits john against andrew scott and an army of genetically enhanced warriors; meanwhile, he must contend with a unisol in relentless pursuit.",5,18447,$ 11500000,$ 5460,$ 369179,58,100,126,"jean-claude van damme, dolph lundgren, scott adkin","s, mariah bonner, andrei arlovski, tony jarreau, craig walker, andrew sikking, james dumont, david jensen, audrey p. scott, rus blackwell, dane rhodes, susan mansur, kris van damme"
5,tt1659612,borrowed time,borrowed time,2012,13/09/2013,"comedy, drama",88,uk,english,jules bishop,jules bishop,parkville pictures,"phil davis, theo barklem-biggs, juliet oldfield, warren brown, hammed animashaun, perry benson, neil cole, ted cozzolino, andrew ellis, joey fitzgerald, jumayn hunter, lawry lewin, katie stephen",a teenager with the wrong friends and a grumpy old man form an unlikely bond that will help them both find a way out of their respective troubles.,5.9,354,,,,,4,14,"phil davis, theo barklem-biggs, juliet oldfield, war","ren brown, hammed animashaun, perry benson, neil cole, ted cozzolino, andrew ellis, joey fitzgerald, jumayn hunter, lawry lewin, katie stephen"
6,tt1660302,à perdre la raison,à perdre la raison,2012,30/05/2012,drama,111,"belgium, luxembourg, france, switzerland","french, arabic",joachim lafosse,"matthieu reynaert, thomas bidegain",versus production,"émilie dequenne, claire bodson, niels arestrup, tahar rahim, jean-charles hautera, stéphane bissot, daniel feis, baya belal, mounia raoui, redouane behache, joé michels, eléa gillard, charlie hoscheck, lisa murcia, gabin lard","like millions of other couples, mounir and murielle fall in love. like millions of other couples, mounir and murielle have children. but unlike them, they accept to give up their autonomy ...",6.8,2557,,$ 23203,$ 700215,79,11,96,"émilie dequenne, claire bodson, niels arestrup, tah","ar rahim, jean-charles hautera, stéphane bissot, daniel feis, baya belal, mounia raoui, redouane behache, joé michels, eléa gillard, charlie hoscheck, lisa murcia, gabin lard"
7,tt1663143,fun size,fun size,2012,29/10/2012,"adventure, comedy",86,usa,english,josh schwartz,max werner,paramount pictures,"victoria justice, jackson nicoll, chelsea handler, josh pence, jane levy, thomas mann, thomas mcdonell, carrie clifford, barry livingston, ele bardha, osric chau, zamani munashe, bobby thomas, james pumphrey, thomas middleditch","wren's halloween plans go awry when she's made to babysit her brother, who disappears into a sea of trick-or-treaters. with her best friend and two nerds at her side, she needs to find her brother before her mom finds out he's missing.",5.4,13146,$ 14000000,$ 9409538,$ 11417362,37,37,76,"victoria justice, jackson nicoll, chelsea handler, jos","h pence, jane levy, thomas mann, thomas mcdonell, carrie clifford, barry livingston, ele bardha, osric chau, zamani munashe, bobby thomas, james pumphrey, thomas middleditch"
8,tt1663625,bloody bloody bible camp,bloody bloody bible camp,2012,05/05/2012,"comedy, horror",90,usa,english,vito trabucco,"shelby mcintyre, vito trabucco",maltauro entertainment,"reggie bannister, tim sullivan, ron jeremy, ivet corvea, matt aidan, jessica sonneborn, deborah venegas, jeff dylan graham, elissa dowling, david c. hayes, daniel schweiger, christopher raff, chris staviski, jay fields, troy guthrie","a group of christian teens visit the happy day bible camp, where in 1977 an earlier group of teens were punished for their sinful behavior by a sadistic nun.",4.6,735,,,,,11,16,"reggie bannister, tim sullivan, ron jeremy, ivet cor","vea, matt aidan, jessica sonneborn, deborah venegas, jeff dylan graham, elissa dowling, david c. hayes, daniel schweiger, christopher raff, chris staviski, jay fields, troy guthrie"
9,tt1663631,crazy eyes,crazy eyes,2012,11/03/2012,comedy,95,usa,english,adam sherman,"adam sherman, dave reeves",crazy eyes,"lukas haas, madeline zima, jake busey, tania raymonde, blake garrett rosenthal, ray wise, valerie mahaffey, moran atias, ned bellamy, laura miro, regine nehy, joshua thorpe, harvey shield, t. ryan mooney, natalie floyd","zach is guy for whom the party never ends. but when he meets the girl he nicknames ""crazy eyes,"" the inability to have her, combined with family matters, are signs that his idle life might be due for a change.",4,501,$ 10000000,$ 6141,$ 6141,31,9,12,"lukas haas, madeline zima, jake busey, tania raymon","de, blake garrett rosenthal, ray wise, valerie mahaffey, moran atias, ned bellamy, laura miro, regine nehy, joshua thorpe, harvey shield, t. ryan mooney, natalie floyd"
