id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
0,tt0306651,chuet sai hiu bra,chuet sai hiu bra,2001,27/09/2001,"comedy, romance",105,hong kong,"cantonese, english","hing-ka chan, patrick leung","hing-ka chan, amy chin",china star entertainment,"ching wan lau, louis koo, carina lau, gigi leung, san-san lee, chikako aoyama, asuka higuchi, goo-bi gc, rosemary vandebrouck, stephen fung, caroline caron, otto chi-kin chan, maria chen, jo kuk, karen mok","a hong kong bra company breaks tradition by hiring two men, johnny and wayne, to design an ""ultimate bra"" in 3 months. the head of the designing department, lena, objects to their hiring ...",6,490,$ 5000000,,$ 2040138,,5,3,"ching wan lau, louis koo, carina lau, gigi leung,","san-san lee, chikako aoyama, asuka higuchi, goo-bi gc, rosemary vandebrouck, stephen fung, caroline caron, otto chi-kin chan, maria chen, jo kuk, karen mok"
1,tt0306708,oi gwan yue mung,oi gwan yue mung,2001,21/12/2001,"comedy, romance",94,hong kong,"cantonese, english",andrew lau,felix chong,media asia films,"andy lau, sandra kwan yue ng, anita mui, ka tung lam, cherrie ying, ronald cheng, halina tam, belinda hamnett, shirley huang, tze chung lam, suzanne chung, stephanie chan, edison chen, esther koo, maggie leung","namson lau is a ballroom dancing instructor. on stage, he is a refined and suave gentleman, but in reality, he is cunning and greedy, and dancing has become a mean to strike fortune for him, without any other levels of significance.",6.1,307,,,$ 2217681,,7,5,"andy lau, sandra kwan yue ng, anita mui, ka tung","lam, cherrie ying, ronald cheng, halina tam, belinda hamnett, shirley huang, tze chung lam, suzanne chung, stephanie chan, edison chen, esther koo, maggie leung"
2,tt0306741,doraemon: nobita to tsubasa no yûsha tachi,doraemon: nobita to tsubasa no yûsha tachi,2001,10/03/2001,"animation, action, adventure",95,japan,japanese,tsutomu shibayama,"fujio f. fujiko, nobuaki kishima",shin ei animation,"nobuyo ôyama, noriko ohara, sachiko chijimatsu, rina chinen, daisuke gôri, kyôko hikami, kaneta kimotsuki, yasunori matsumoto, hisaya morishige, ichirô nagai, michiko nomura, ai orikasa, bin shimada, sumiko shirakawa, kazuya tatekabe","doraemon, nobita and friends help the humanoid birds of birdopia to stop seagrid from awakening phoenicia a dragon like monster which can bring an end to both birdopia and human world.",6.7,215,,,,,,,"nobuyo ôyama, noriko ohara, sachiko chijimatsu, ri","na chinen, daisuke gôri, kyôko hikami, kaneta kimotsuki, yasunori matsumoto, hisaya morishige, ichirô nagai, michiko nomura, ai orikasa, bin shimada, sumiko shirakawa, kazuya tatekabe"
3,tt0306855,style,style,2001,28/12/2001,"comedy, musical, mystery",157,india,hindi,n. chandra,n. chandra,v. creations,"sharman joshi, sahil khan, riya sen, shilpi sharma, tara deshpande, kamal adib, dolly bindra, bobby darling, darshan jariwala, kamaladeep, shakti kapoor, sikander kharbanda, neelu kohli, lilliput, atul parchure","in an attempt to woo the rich women, two prankster-loving men becomes prime suspects of a murder of a woman.",6.7,1609,,,,,4,2,"sharman joshi, sahil khan, riya sen, shilpi sharm","a, tara deshpande, kamal adib, dolly bindra, bobby darling, darshan jariwala, kamaladeep, shakti kapoor, sikander kharbanda, neelu kohli, lilliput, atul parchure"
4,tt0306951,herz,herz,2001,28/03/2002,drama,100,germany,german,horst johann sczerba,horst johann sczerba,x-filme creative pool,"camilla renschke, michael roll, pia amendt, werner wölbern, johanna gastdorf, pamela knaack, uwe bohm, mehmet kurtulus, meray ülgen, ilknur boyraz, sólveig arnarsdóttir, paul kamper, judith diedeling, florian fitz, marcus-alexander becker",,6.3,130,,,,,,4,"camilla renschke, michael roll, pia amendt, werner","wölbern, johanna gastdorf, pamela knaack, uwe bohm, mehmet kurtulus, meray ülgen, ilknur boyraz, sólveig arnarsdóttir, paul kamper, judith diedeling, florian fitz, marcus-alexander becker"
5,tt0307109,the lost skeleton of cadavra,the lost skeleton of cadavra,2001,01/09/2001,"comedy, horror, sci-fi",90,usa,english,larry blamire,larry blamire,fragmighty,"fay masterson, andrew parks, susan mcconnell, brian howe, jennifer blaire, larry blamire, dan conroy, robert deveau, darrin reed, skeleton","a bad scientist and wife, a mad scientist and skeleton, two aliens and their escaped pet are all searching for the elusive element ""atmospherium"".",7,4549,$ 40000,$ 143121,$ 143121,45,123,89,"fay masterson, andrew parks, susan mcconnell, bri","an howe, jennifer blaire, larry blamire, dan conroy, robert deveau, darrin reed, skeleton"
6,tt0307162,minna no ie,minna no ie,2001,09/06/2001,comedy,116,japan,japanese,kôki mitani,kôki mitani,fuji television network,"toshiaki karasawa, kunie tanaka, naoki tanaka, akiko yagi, ihara, akira shirai, nobuo yana, takashi ebata, shôbun inoue, hyôe enoki, teruo matsuyama, kojiro matsumoto, yôko nogiwa, jitsuko yoshimura, michiko shimizu",it is old against new and modern against tradition when a couple builds their dream house. the wife's father is in the construction business so he would be the natural choice to take the ...,6.7,264,,,,,4,3,"toshiaki karasawa, kunie tanaka, naoki tanaka, akiko","yagi, ihara, akira shirai, nobuo yana, takashi ebata, shôbun inoue, hyôe enoki, teruo matsuyama, kojiro matsumoto, yôko nogiwa, jitsuko yoshimura, michiko shimizu"
7,tt0307213,nabbeun namja,nabbeun namja,2001,11/01/2002,drama,100,south korea,korean,ki-duk kim,ki-duk kim,lj film,"jae-hyun cho, won seo, yun-tae kim, duk-moon choi, yoon-young choi, yoo-jin shin, jeong-yeong kim, min namkoong",one man's attempt to fill humane loneliness. but love is not for "scumbags".,6.8,8617,,,$ 62100,49,59,54,"jae-hyun cho, won seo, yun-tae kim, duk-moon ch","oi, yoon-young choi, yoo-jin shin, jeong-yeong kim, min namkoong"
8,tt0307448,sex court: the movie,sex court: the movie,2001,2001,comedy,95,usa,english,john quinn,,indigo entertainment,"julie strain, alexandra silk, stephanie swinney, aaron brumfield, skye ashton, catrina james, federico dordei, mia zottoli, rudy reynolds, regina russell banali, inari vachs, r. dustin griffin, fernando kojin, brad bartram, nikki fairchild","compilation of several episodes of sex court, an erotic show that parodies cable court shows. judge julie listens to the plaintiffs' cases, all related to some sexual theme, then dispenses her own sexy brand of justice.",4.2,183,,,,,2,1,"julie strain, alexandra silk, stephanie swinney, aa","ron brumfield, skye ashton, catrina james, federico dordei, mia zottoli, rudy reynolds, regina russell banali, inari vachs, r. dustin griffin, fernando kojin, brad bartram, nikki fairchild"
9,tt0307971,"aruku, hito","aruku, hito",2001,07/09/2002,"drama, comedy",103,japan,japanese,masahiro kobayashi,masahiro kobayashi,,"ken ogata, yasufumi hayashi, teruyuki kagawa, sayoko ishii, nene ohtsuka, fusako urabe","scene: mashike, a city on the japanese island of hokkaido. nobuo honma is a 63-year-old sake producer. he has lived with yasuo since his wife died two years ago. yasuo is his youngest son ...",6.7,129,,,,,2,3,"ken ogata, yasufumi hayashi, teruyuki kagawa, sayok","o ishii, nene ohtsuka, fusako urabe"
